접수번호,접수일,위해자연령,위해자성별,발생일자,치료기간,품목대분류,품목중분류,품목소분류,원산지,위험및위해원인,위해부위,발생장소
2017079327,2017-08-22,49,여자,,해당없음,가공식품,외식-양식,햄버거,한국,"이물질(머리카락, 동물 털)",해당없음,카페 및 음식점 
2017079328,2017-08-22,77,여자,2017-07-15,해당없음,"건물, 시설 및 서비스",운송용 구조물 및 운송서비스,보도 및 인도,,미끄러짐·넘어짐,무릎,인도
2017079331,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017079332,2017-08-22,49,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079341,2017-08-22,49,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017079342,2017-08-22,69,여자,2017-07-15,해당없음,"건물, 시설 및 서비스",계단 및 층계,콘크리트 계단,,미끄러짐·넘어짐,손가락,단독주택
2017079345,2017-08-22,35,여자,2017-07-15,1주 ∼ 2주 미만,"건물, 시설 및 서비스",쇼핑 시설 및 서비스,할인마켓/슈퍼마켓,,미끄러짐·넘어짐,무릎,할인마켓/슈퍼마켓
2017079346,2017-08-22,45,남자,2017-07-15,2주 ∼ 4주(1개월)미만,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,비닐바닥재,,미끄러짐·넘어짐,다리(무릎 위),다세대주택
2017079371,2017-08-22,39,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,부패·변질,해당없음,상세불명의 장소
2017079372,2017-08-22,8,남자,2017-07-04,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,,미끄러짐·넘어짐,어깨(쇄골 포함),아파트
2017079373,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017079374,2017-08-22,49,남자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,연료·액체 누수 등,해당없음,상세불명의 주택
2017079379,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079383,2017-08-22,49,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079384,2017-08-22,39,남자,,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,한국,기능고장,해당없음,상세불명의 장소
2017079385,2017-08-22,49,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079387,2017-08-22,59,여자,,해당없음,가전제품 및 정보통신기기,이미용 및 생활가전,가정용 세탁기,한국,누전·전파 등의 장애,해당없음,상세불명의 주택
2017079395,2017-08-22,29,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079396,2017-08-22,29,여자,,해당없음,"의류, 신발, 가방, 보석 및 시계",드레스 및 스커트,"여성용 드레스, 스커트",,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079397,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079398,2017-08-22,49,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,이물질(기타),해당없음,상세불명의 장소
2017079426,2017-08-22,74,여자,2017-07-12,해당없음,"건물, 시설 및 서비스",종교건물,교회,,미끄러짐·넘어짐,눈 및 눈주변(눈썹 및 눈꺼풀),교회 
2017079523,2017-08-22,39,남자,,해당없음,가공식품,빵(떡) 및 과자류-과자,캔디,한국,이물질(벌레),해당없음,제과점
2017079527,2017-08-22,2,남자,2017-07-08,해당없음,식물 식품,곡류-콩류,기타 콩류,,이물질(기타),코,아파트
2017079530,2017-08-22,49,여자,,해당없음,가공식품,외식-기타,기타 외식,한국,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",카페 및 음식점 
2017079519,2017-08-22,31,여자,2017-07-11,해당없음,스포츠 및 취미용품,자전거,일반자전거,,미끄러짐·넘어짐,턱,자전거도로
2017079520,2017-08-22,49,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,아파트
2017079521,2017-08-22,46,남자,2017-07-16,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,석재 또는 타일바닥재,,미끄러짐·넘어짐,손목,아파트
2017079524,2017-08-22,10,남자,2017-07-07,해당없음,"건물, 시설 및 서비스","교육, 연구기관 시설 및 서비스",초등학교,,미끄러짐·넘어짐,볼,초등학교
2017079525,2017-08-22,81,여자,2017-07-08,해당없음,"건물, 시설 및 서비스",복지 및 노인요양시설,요양병원,,미끄러짐·넘어짐,팔(윗부분),요양병원 
2017079526,2017-08-22,49,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,연료·액체 누수 등,해당없음,상세불명의 장소
2017079528,2017-08-22,59,여자,,해당없음,가공식품,외식-기타,기타 외식,한국,이물질(돌),치아,카페 및 음식점 
2017079529,2017-08-22,3,남자,2017-07-14,해당없음,"건물, 시설 및 서비스","교육, 연구기관 시설 및 서비스",어린이집(놀이방),,미끄러짐·넘어짐,흉부,어린이집(놀이방)
2017079533,2017-08-22,60,여자,2017-07-08,해당없음,애완 동·식물 및 용품,애완 동식물 용품 ,기타 애완동식물 용품,,예리함·마감처리 불량,안구,다세대주택
2017079534,2017-08-22,0,여자,2017-07-07,해당없음,애완 동·식물 및 용품,애완 동식물 ,애완견,,동물에 의한 상해,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017079537,2017-08-22,2,남자,2017-07-08,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,석재 또는 타일바닥재,,미끄러짐·넘어짐,"입술, 혀",아파트
2017079538,2017-08-22,49,여자,,해당없음,가공식품,조미식품-일반,양념장,한국,부패·변질,해당없음,상세불명의 장소
2017079541,2017-08-22,13,여자,2017-07-17,해당없음,"건물, 시설 및 서비스",계단 및 층계,콘크리트 계단,,미끄러짐·넘어짐,흉부,연립주택
2017079547,2017-08-22,39,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 선풍기,한국,폭발,해당없음,상세불명의 장소
2017079548,2017-08-22,2,남자,2017-07-17,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,석재 또는 타일바닥재,,미끄러짐·넘어짐,머리 및 뇌(뇌막),아파트
2017079549,2017-08-22,39,여자,,해당없음,가공식품,유가공품-일반,분유류,한국,이물질(기타),해당없음,상세불명의 장소
2017079555,2017-08-22,59,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,상세불명의 주택
2017079558,2017-08-22,8,여자,2017-07-10,해당없음,가공식품,축산물가공품-식육,소시지,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",휴게소
2017079559,2017-08-22,59,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,기타 불량 및 고장,해당없음,상세불명의 장소
2017079565,2017-08-22,39,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,기타 불량 및 고장,해당없음,상세불명의 장소
2017079566,2017-08-22,29,남자,,해당없음,"의류, 신발, 가방, 보석 및 시계",슬리퍼 및 샌들,남성용 슬리퍼,한국,부품탈락,해당없음,상세불명의 장소
2017079573,2017-08-22,29,여자,2017-07-10,해당없음,"도서, 음반 및 문구용품",문구용품 및 학습용품,과학실험도구,,파열·파손·꺾여짐,손가락,상세불명의 교육시설
2017079574,2017-08-22,9,남자,2017-07-10,해당없음,가구 및 가구설비,기타가구 및 가구부품,캐비닛,,부딪힘,머리 및 뇌(뇌막),수영장 
2017079575,2017-08-22,69,여자,2017-07-13,해당없음,"건물, 시설 및 서비스",쇼핑 시설 및 서비스,백화점,,미끄러짐·넘어짐,둔부,백화점 
2017079531,2017-08-22,39,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,아파트
2017079532,2017-08-22,6,남자,2017-07-15,해당없음,스포츠 및 취미용품,자전거,어린이자전거,,미끄러짐·넘어짐,팔꿈치,상세불명의 자연 
2017079535,2017-08-22,80,남자,2017-07-17,해당없음,스포츠 및 취미용품,자전거,일반자전거,,미끄러짐·넘어짐,둔부,상세불명의 도로 및 인도
2017079536,2017-08-22,39,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,상세불명의 주택
2017079539,2017-08-22,74,여자,2017-07-08,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,석재 또는 타일바닥재,,미끄러짐·넘어짐,다리(무릎 위),아파트
2017079540,2017-08-22,56,남자,2017-07-06,해당없음,주방기기 및 용품,"식기, 접시 및 컵",유리병,,파열·파손·꺾여짐,손가락,아파트
2017079542,2017-08-22,39,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,이물질(가스 및 기체류),해당없음,상세불명의 주택
2017079543,2017-08-22,2,남자,2017-07-08,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,잇몸 및 구강,아파트
2017079544,2017-08-22,21,남자,2017-07-09,해당없음,"건물, 시설 및 서비스","여행, 문화, 놀이시설 및 서비스",오락실,,기타 물리적 충격,손가락,상세불명의 장소
2017079545,2017-08-22,59,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,상세불명의 주택
2017079546,2017-08-22,39,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,연료·액체 누수 등,해당없음,상세불명의 주택
2017079550,2017-08-22,3,여자,2017-07-17,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,턱,아파트
2017079551,2017-08-22,49,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,상세불명의 주택
2017079552,2017-08-22,2,남자,2017-07-08,해당없음,"건물, 시설 및 서비스","숙박, 음식점 시설 및 서비스",카페 및 음식점,,눌림·끼임,손가락,카페 및 음식점 
2017079553,2017-08-22,60,남자,2017-07-08,해당없음,가공식품,빵(떡) 및 과자류-빵,샌드위치,,식품 섭취에 의한 위험 및 위해,기타 얼굴부위,아파트
2017079554,2017-08-22,39,여자,,해당없음,생활용품,침구 및 매트,기타 침구 및 매트,,기타 불량 및 고장,"신체내부-호흡계통(기도, 폐 등)",아파트
2017079556,2017-08-22,0,남자,2017-07-10,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,머리 및 뇌(뇌막),아파트
2017079557,2017-08-22,26,남자,2017-07-15,해당없음,스포츠 및 취미용품,자전거,일반자전거,,미끄러짐·넘어짐,눈 및 눈주변(눈썹 및 눈꺼풀),상세불명의 도로 및 인도
2017079562,2017-08-22,5,남자,2017-07-14,해당없음,"건물, 시설 및 서비스","스포츠, 레저시설 및 서비스",수영장 ,,미끄러짐·넘어짐,발목,수영장 
2017079568,2017-08-22,59,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,이물질(가스 및 기체류),해당없음,상세불명의 주택
2017079571,2017-08-22,2,여자,2017-07-10,해당없음,주방기기 및 용품,주방용구 및 용품,가정용 식힘선반,,부딪힘,턱,아파트
2017079060,2017-08-22,58,여자,2017-07-20,해당없음,"건물, 시설 및 서비스",병원건물 및 의료서비스,기타 병원건물,,미끄러짐·넘어짐,머리 및 뇌(뇌막),종합병원 
2017079062,2017-08-22,2,남자,2017-07-19,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,머리 및 뇌(뇌막),연립주택
2017079064,2017-08-22,39,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,이물질(가스 및 기체류),해당없음,상세불명의 장소
2017079065,2017-08-22,59,남자,,해당없음,가공식품,유가공품-아이스크림류,아이스크림류,한국,이물질(금속),치아,상세불명의 장소
2017079066,2017-08-22,59,남자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,이물질(금속),해당없음,상세불명의 주택
2017079067,2017-08-22,39,남자,,해당없음,화장품 및 화장용품,두발 염색용 화장품,기타 두발 염색용 화장품,한국,피부접촉에 의한 위험 및 위해,머리 및 뇌(뇌막),상세불명의 장소
2017079068,2017-08-22,75,남자,2017-07-19,해당없음,스포츠 및 취미용품,자전거,일반자전거,,미끄러짐·넘어짐,어깨(쇄골 포함),자전거도로
2017079069,2017-08-22,85,여자,2017-07-19,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,허리,아파트
2017079070,2017-08-22,85,여자,2017-07-19,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,다리(무릎 위),다세대주택
2017079071,2017-08-22,2,남자,2017-07-20,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017079072,2017-08-22,83,남자,2017-07-15,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,비닐바닥재,,미끄러짐·넘어짐,다리(무릎 위),아파트
2017079073,2017-08-22,1,남자,2017-07-18,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,생식기 주변 및 회음부,아파트
2017079076,2017-08-22,59,남자,2017-07-18,해당없음,"건물, 시설 및 서비스","여행, 문화, 놀이시설 및 서비스",목욕탕,,미끄러짐·넘어짐,옆구리,목욕탕
2017079077,2017-08-22,49,여자,,해당없음,"건물, 시설 및 서비스","여행, 문화, 놀이시설 및 서비스",목욕탕,한국,미끄러짐·넘어짐,머리 및 뇌(뇌막),목욕탕
2017079085,2017-08-22,5,남자,2017-07-18,2주 ∼ 4주(1개월)미만,완구 및 게임용품,놀이장비 및 액세서리,킥보드,,미끄러짐·넘어짐,이마,공원
2017079092,2017-08-22,59,남자,2017-07-14,해당없음,"건물, 시설 및 서비스",리프트 시설,에스컬레이터,,미끄러짐·넘어짐,머리 및 뇌(뇌막),지하철/지하철역 
2017079093,2017-08-22,29,남자,,해당없음,"건물, 시설 및 서비스",기타 상업시설 및 서비스,피부관리실 및 피부관리서비스,,피부접촉에 의한 위험 및 위해,등,피부관리실
2017079095,2017-08-22,39,남자,,해당없음,가공식품,기타식품-냉동식품류,기타 냉동식품류,한국,이물질(금속),해당없음,상세불명의 장소
2017079098,2017-08-22,1,남자,2017-07-02,해당없음,완구 및 게임용품,완구,장난감 자동차,,미끄러짐·넘어짐,이마,아파트
2017079099,2017-08-22,3,남자,2017-07-17,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,,미끄러짐·넘어짐,머리 및 뇌(뇌막),아파트
2017079100,2017-08-22,64,여자,2017-07-13,해당없음,가구 및 가구설비,학생용 및 서재용 가구,책상용 의자,,미끄러짐·넘어짐,"팔(아래부분, 팔꿈치 및 손목 제외)",호텔 
2017079101,2017-08-22,49,여자,,해당없음,축산·수산물 식품,축산물-유란류,달걀 ,한국,식품 섭취에 의한 위험 및 위해,해당없음,할인마켓/슈퍼마켓
2017079107,2017-08-22,4,남자,2017-07-14,해당없음,가구 및 가구설비,학생용 및 서재용 가구,책상용 의자,,미끄러짐·넘어짐,머리 및 뇌(뇌막),아파트
2017079340,2017-08-22,60,여자,2017-07-15,해당없음,"건물, 시설 및 서비스",운송용 구조물 및 운송서비스,보도 및 인도,,미끄러짐·넘어짐,손목,인도
2017079343,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017079344,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017079359,2017-08-22,,남자,,해당없음,"건물, 시설 및 서비스",기타 상업시설 및 서비스,카센터 및 수리정비 서비스,한국,조작·사용성 불량,해당없음,카센터 및 정비소
2017079360,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079381,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079382,2017-08-22,5,남자,2017-07-13,해당없음,가구 및 가구설비,위생도기 및 욕실가구,욕조,,미끄러짐·넘어짐,이마,아파트
2017079386,2017-08-22,29,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079388,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,생식기 주변 및 회음부,상세불명의 장소
2017079389,2017-08-22,29,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079392,2017-08-22,49,남자,,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-대형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017079393,2017-08-22,7,남자,2017-07-10,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,이마,아파트
2017079399,2017-08-22,0,남자,2017-07-10,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,코,다세대주택
2017079400,2017-08-22,39,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017079401,2017-08-22,49,남자,,해당없음,가공식품,식물가공식품-곡류,기타 곡류가공품,한국,이물질(기타),해당없음,상세불명의 장소
2017079406,2017-08-22,49,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017079407,2017-08-22,,,,해당없음,화장품 및 화장용품,네일 및 패디 용품,기타 네일 및 패디 용품,한국,기타 화학물질,해당없음,상세불명의 장소
2017079408,2017-08-22,,,,해당없음,화장품 및 화장용품,네일 및 패디 용품,기타 네일 및 패디 용품,한국,기타 화학물질,해당없음,상세불명의 장소
2017079409,2017-08-22,,,,해당없음,화장품 및 화장용품,네일 및 패디 용품,기타 네일 및 패디 용품,한국,기타 위험 및 위해내용,해당없음,상세불명의 장소
2017079410,2017-08-22,2,여자,2017-07-09,해당없음,가구 및 가구설비,위생도기 및 욕실가구,욕조,,미끄러짐·넘어짐,이마,아파트
2017079428,2017-08-22,59,남자,,해당없음,가공식품,음료,기타 음료,한국,부패·변질,해당없음,할인마켓/슈퍼마켓
2017079432,2017-08-22,54,여자,2017-07-08,해당없음,건축/인테리어 자재 및 작업공구,창틀,기타 창틀,,눌림·끼임,손가락,아파트
2017079449,2017-08-22,79,남자,,해당없음,축산·수산물 식품,축산물-유란류,달걀 ,한국,식품 섭취에 의한 위험 및 위해,해당없음,상세불명의 장소
2017079450,2017-08-22,35,남자,2017-07-10,해당없음,가공식품,음료,과일.채소류음료,,식품 섭취에 의한 위험 및 위해,전신 손상,상세불명의 장소
2017079108,2017-08-22,,남자,,해당없음,가공식품,면류,국수,한국,기타 위험 및 위해내용,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017079109,2017-08-22,24,남자,2017-08-14,해당없음,가전제품 및 정보통신기기,컴퓨터 및 주변기기,태블릿PC,,기타 불량 및 고장,해당없음,상세불명의 장소
2017079110,2017-08-22,39,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,연료·액체 누수 등,해당없음,아파트
2017079113,2017-08-22,69,여자,2017-08-18,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 냉장고,한국,기타 불량 및 고장,"신체내부-소화계통(식도,위장,대장 등)",아파트
2017079114,2017-08-22,78,여자,2017-07-15,해당없음,"건물, 시설 및 서비스",병원건물 및 의료서비스,기타 병원건물,,미끄러짐·넘어짐,어깨(쇄골 포함),종합병원 
2017079115,2017-08-22,77,여자,2017-07-15,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,비닐바닥재,,미끄러짐·넘어짐,머리 및 뇌(뇌막),아파트
2017079116,2017-08-22,2,남자,2017-07-09,해당없음,스포츠 및 취미용품,놀이터 장비 및 용품,놀이터용 미끄럼틀,,추락,"팔(아래부분, 팔꿈치 및 손목 제외)",상세불명의 장소
2017079119,2017-08-22,59,여자,,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017079120,2017-08-22,5,남자,2017-07-15,해당없음,스포츠 및 취미용품,기타 스포츠 장비 및 용품,스케이트보드,,미끄러짐·넘어짐,턱,상세불명의 도로 및 인도
2017079121,2017-08-22,39,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 냉장고,한국,기타 불량 및 고장,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 주택
2017079123,2017-08-22,,,,해당없음,완구 및 게임용품,어린이용 블록 및 조립완구,기타 놀이장비,인도네시아,파열·파손·꺾여짐,해당없음,상세불명의 장소
2017079124,2017-08-22,39,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,기타 불량 및 고장,해당없음,상세불명의 장소
2017079125,2017-08-22,48,여자,2017-07-09,해당없음,가공식품,외식-일식,회,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",카페 및 음식점 
2017079126,2017-08-22,39,여자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 냉장고,한국,기타 불량 및 고장,해당없음,상세불명의 주택
2017079127,2017-08-22,21,남자,2017-07-10,해당없음,가공식품,외식-배달음식,치킨,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",다세대주택
2017079128,2017-08-22,22,여자,2017-07-10,해당없음,식물 식품,채소-서류,감자,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",다세대주택
2017079129,2017-08-22,2,남자,2017-07-06,해당없음,완구 및 게임용품,완구,구슬,,이물질(기타),"신체내부-소화계통(식도,위장,대장 등)",다세대주택
2017079130,2017-08-22,8,남자,2017-07-14,해당없음,"건물, 시설 및 서비스","여행, 문화, 놀이시설 및 서비스",키즈카페(실내놀이터),,미끄러짐·넘어짐,팔꿈치,키즈카페(실내놀이터)
2017079131,2017-08-22,59,남자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,폭발,위해부위 확인불가,상세불명의 장소
2017079132,2017-08-22,,,,해당없음,완구 및 게임용품,어린이용 블록 및 조립완구,기차놀이세트 또는 액세서리,인도네시아,파열·파손·꺾여짐,해당없음,상세불명의 장소
2017079133,2017-08-22,23,남자,2017-07-09,해당없음,가구 및 가구설비,위생도기 및 욕실가구,욕조,,부딪힘,턱,상세불명의 숙박시설
2017079134,2017-08-22,27,남자,2017-07-10,해당없음,의약(외)품 및 의료용구,의약품,연고(피부치료용),,이물질(액체류),안구,아파트
2017079135,2017-08-22,49,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,상세불명의 주택
2017079136,2017-08-22,36,남자,2017-07-08,해당없음,가공식품,외식-기타,수산물,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",카페 및 음식점 
2017079058,2017-08-22,2,여자,2017-07-19,해당없음,스포츠 및 취미용품,놀이터 장비 및 용품,놀이터용 미끄럼틀,,미끄러짐·넘어짐,목,놀이공원 
2017079061,2017-08-22,2,여자,2017-07-19,해당없음,"건물, 시설 및 서비스",계단 및 층계,콘크리트 계단,,미끄러짐·넘어짐,볼,단독주택
2017079074,2017-08-22,39,여자,,해당없음,가공식품,축산물가공품-식육,육포,한국,부패·변질,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017079075,2017-08-22,,여자,,해당없음,가구 및 가구설비,침실가구,매트리스,한국,이물질(가스 및 기체류),해당없음,상세불명의 장소
2017079078,2017-08-22,75,여자,2017-07-18,해당없음,자동차 및 관련 용품,기타 승용물,고령자용 보행차,,미끄러짐·넘어짐,팔(윗부분),인도
2017079086,2017-08-22,59,여자,,해당없음,가전제품 및 정보통신기기,통신기기,휴대폰 배터리 및 충전기,한국,화재,해당없음,상세불명의 장소
2017079087,2017-08-22,59,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),,이물질(가스 및 기체류),해당없음,대형/복합쇼핑몰
2017079088,2017-08-22,6,여자,2017-07-07,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,,미끄러짐·넘어짐,머리 및 뇌(뇌막),상세불명의 도로 및 인도
2017079451,2017-08-22,2,남자,2017-07-12,1주 ∼ 2주 미만,스포츠 및 취미용품,놀이터 장비 및 용품,트램폴린(방방 놀이터),,미끄러짐·넘어짐,발목,키즈카페(실내놀이터)
2017079452,2017-08-22,1,여자,2017-07-08,해당없음,가구 및 가구설비,주방가구,밥상 및 다과상,,기타 물리적 충격,"다리(무릎 아래, 무릎 및 발목 제외)",아파트
2017079453,2017-08-22,39,남자,,해당없음,축산·수산물 식품,축산물-유란류,달걀 ,한국,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017079464,2017-08-22,3,남자,2017-07-07,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,,미끄러짐·넘어짐,눈 및 눈주변(눈썹 및 눈꺼풀),상세불명의 장소
2017079465,2017-08-22,8,여자,2017-07-09,해당없음,"도서, 음반 및 문구용품",문구용품 및 학습용품,문구용 칼,,예리함·마감처리 불량,손가락,단독주택
2017079466,2017-08-22,5,남자,2017-07-08,해당없음,생활용품,기타 생활용품,동전 및 화폐,,이물질(금속),"신체내부-소화계통(식도,위장,대장 등)",아파트
2017079467,2017-08-22,4,여자,2017-07-09,해당없음,가구 및 가구설비,학생용 및 서재용 가구,책상,,추락,이마,연립주택
2017079468,2017-08-22,9,남자,2017-05-03,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,,미끄러짐·넘어짐,손목,상세불명의 도로 및 인도
2017079469,2017-08-22,59,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,조작·사용성 불량,해당없음,상세불명의 장소
2017079470,2017-08-22,6,여자,2017-07-09,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,목재마루재,,미끄러짐·넘어짐,턱,연립주택
